"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Tree.name","Scientific","HWI","Diet"
"Bank Myna",0,258.8,244.3975,264,245,239.8,262,11.5,-11.8,20.35125,300,200,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.4973602970557,6.74524779664209,0.00377980371510232,0.0036244639908215,13.7521125004136,31.8461878152611,"Acridotheres_ginginianus","Acridotheres ginginianus",24.33165815,"omnivore"
"Common Myna",0,272,272,272,272,272,272,0,0,0,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Acridotheres_tristis","Acridotheres tristis",21.84696376,"omnivore"
"Jungle Myna",2,386.975,321,418,272,245,304.87125,116,49,161.16375,400,300,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,31.0390203104125,"Acridotheres_fuscus","Acridotheres fuscus",24.7162719,"omnivore"
"Asian Pied Starling",0,272,268.195,272,264.6,262,272,7,0,10,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Sturnus_contra","Gracupica contra",22.54255993,"omnivore"
"Orange-headed Thrush",0,386,354.21,388,503,254.9,591,-123.55,-231.2,130.2,400,500,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,17.7348758070159,4.32065960627167,0.0201811620585231,0.0127904185067229,13.4142162007442,33.2638556065147,"Zoothera_cinerea","Geokichla citrina",29.45463822,"omnivore"
"Mistle Thrush",0,1617.225,1578.45,1862,1671.95,1606.6,1804.9,-42.35,-190.10375,215.3,1600,1700,26.4195904474947,15.6067514786296,0.0196456148452248,0.0223343614709647,10.8128389688651,6.94363612358067,-5.17668339054661,0.0630589802083708,0.0502189904553621,12.1203195141273,31.5962738380413,"Turdus_viscivorus","Turdus viscivorus",35.48908524,"omnivore"
"Gray-winged Blackbird",2,832.15,602,1238.3075,441,405.1,504.805,381.375,134.885,791.9175,800,400,33.1288506004326,21.9737226821809,0.03330585812865,0.0161188466669687,11.1551279182517,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,27.9716004560074,"Turdus_boulboul","Turdus boulboul",26.4554695,"invertebrates"
"Tickell's Thrush",0,388,379.11,412.17,416.75,326,597.9,-31.7499999999999,-211.22,62,400,400,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,32.4272650683612,"Turdus_unicolor","Turdus unicolor",29.99799249,"omnivore"
"White-collared Blackbird",2,1942,1706,2061.37125,1442.75,1372,1642.66875,472.725,208.465,631.75125,1900,1400,24.2758222735141,13.6378678592037,0.0245302345975058,0.0274683253856939,10.6379544143104,5.33718499673394,-6.55278990614364,0.0558935948982156,0.0474996847036743,11.8899749028776,30.8286121796577,"Turdus_albocinctus","Turdus albocinctus",24.90550183,"omnivore"
"Long-billed Thrush",2,1630,1385.65,2020.5325,479.35,426.5,973.395,1144.5,615.79,1519.085,1600,500,26.4195904474947,15.6067514786296,0.0196456148452248,0.0223343614709647,10.8128389688651,17.7348758070159,4.32065960627167,0.0201811620585231,0.0127904185067229,13.4142162007442,22.098930841223,"Zoothera_monticola","Zoothera monticola",24.38484938,"invertebrates"
"Himalayan Bluetail",2,1380.25,1297.83875,1415,1255,1234.44625,1255,127.1,45,162.215,1400,1300,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,5.78517844700782,-6.09761554540528,0.0663275996715154,0.0565749901578103,11.8827939924131,34.9891478450581,"Tarsiger_cyanurus","Tarsiger rufilatus",24.20172469,"invertebrates"
"Golden Bush-Robin",2,1248,1109.225,1415,938.6,928.1,1093.505,306.4,86.3225,478.2325,1200,900,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,27.8628150489609,"Tarsiger_chrysaeus","Tarsiger chrysaeus",16.57522016,"invertebrates"
"Rufous-bellied Niltava",2,954.225,652.00875,1255,424.9,386.79625,462.4725,531.325,230.76,847.86375,1000,400,31.2243186946711,20.4364086096164,0.0356604414552322,0.0182958567026918,10.7879100850547,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,26.0670685502459,"Niltava_sundara","Niltava sundara",18.11338347,"invertebrates"
"Small Niltava",2,1248,828.45,1332,391.2,384.995,441,839.325,421.37,936.21125,1200,400,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,24.3293893818516,"Niltava_macgrigoriae","Niltava macgrigoriae",16.34040579,"invertebrates"
"Verditer Flycatcher",2,430.5,388,586.12625,338.6,286.995,381,89.55,15.42125,258.45125,400,300,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,31.0390203104125,"Eumyias_thalassinus","Eumyias thalassinus",20.87373116,"invertebrates"
"Indian Robin",0,272,272,272,272,272,272,0,0,0,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Saxicoloides_fulicatus","Copsychus fulicatus",7.722208932,"invertebrates"
"Oriental Magpie-Robin",0,272,272,279,272,272,272,0,0,7,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Copsychus_saularis","Copsychus saularis",18.59340096,"invertebrates"
"White-capped Redstart",2,441,413.29875,517.65,372,368,381,66,35.99875,139.2725,400,400,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,32.4272650683612,"Chaimarrornis_leucocephalus","Phoenicurus leucocephalus",19.9228806,"invertebrates"
"Plumbeous Redstart",2,572.925,447.74625,877.075,363,361.94125,368,206.85,84.0975,512.05,600,400,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,29.7602691027946,"Rhyacornis_fuliginosa","Phoenicurus fuliginosus",25.41461187,"invertebrates"
"White-winged Redstart",0,2857,2661.5,2857,2799.35,2780.5,2856.1,15.3499999999999,-176.63,73.75,2900,2800,17.1327012147164,6.59523726295552,0.0321389244120375,0.039348961009504,10.5374639517609,-1.10556573322865,-12.6098752508069,0.0658190421223337,0.0560578679462492,11.5043095175783,29.7425764655233,"Phoenicurus_erythrogastrus","Phoenicurus erythrogastrus",23.64279239,"invertebrates"
"Blue-fronted Redstart",2,1385.5,1279,1415,1255,1254.35,1255,130.5,23.9975,160,1400,1300,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,5.78517844700782,-6.09761554540528,0.0663275996715154,0.0565749901578103,11.8827939924131,34.9891478450581,"Phoenicurus_frontalis","Phoenicurus frontalis",23.22957052,"invertebrates"
"Blue-capped Redstart",0,1244.125,1013.99375,1385.025,1029.8,932,1131.05,209.75,-26.75375,392.00125,1200,1000,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,13.745191806978,1.05044263148759,0.0354177270966883,0.0164659807924123,12.6947491754904,28.4361968947892,"Phoenicurus_caeruleocephala","Phoenicurus coeruleocephala",20.16947176,"invertebrates"
"Brown Rock Chat",0,272,272,272,272,272,272,0,0,0,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Cercomela_fusca","Oenanthe fusca",19.33094124,"invertebrates"
"Gray Bushchat",2,644.475,599,780.13875,326,316.6475,351.03,318.65,265.73625,455.60125,600,300,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,28.3720243448459,"Saxicola_ferreus","Saxicola ferreus",18.27315103,"invertebrates"
"Pied Bushchat",2,272,272,272,245,244.9975,262,27,10,27.0025,300,200,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.4973602970557,6.74524779664209,0.00377980371510232,0.0036244639908215,13.7521125004136,31.8461878152611,"Saxicola_caprata","Saxicola caprata",11.2556987,"invertebrates"
"Siberian Stonechat",2,386.6,312.4,541,262,245.8975,262,125.3,51.7975,285.03375,400,300,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,31.0390203104125,"Saxicola_torquatus","Saxicola maurus",20.28591868,"invertebrates"
"Blue Rock-Thrush",2,703.25,579.1325,1215.0625,384.2,358.36,417.545,283.95,219.0175,829.1075,700,400,33.9750876189114,22.7355983119948,0.0313743902482196,0.0158341631548663,11.2394893069165,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,28.8178374744862,"Monticola_solitarius","Monticola solitarius",28.17086523,"omnivore"
"Chestnut-bellied Rock-Thrush",2,1133.2,1014.595,1215.00375,609.125,459.58875,703.825,512.45,349.375,683.455,1100,600,30.2814074074074,19.7186851851852,0.0355023162546574,0.0196774185508175,10.5627222222222,16.6673224978614,3.48064442543484,0.0220866208077492,0.0124960789734125,13.1866780724266,26.8007629819726,"Monticola_rufiventris","Monticola rufiventris",23.81022843,"invertebrates"
"Himalayan Rubythroat",2,759.375,565,1011,397,375.13625,480.735,341.325,150.85625,602.985,800,400,33.1288506004326,21.9737226821809,0.03330585812865,0.0161188466669687,11.1551279182517,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,27.9716004560074,"Luscinia_pectoralis","Calliope pectoralis",15.32413401,"invertebrates"
"Rufous-gorgeted Flycatcher",2,602,593.1125,988.95875,424.8,385,489,188.6,110.4875,548.10125,600,400,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,29.7602691027946,"Ficedula_strophiata","Ficedula strophiata",21.74575246,"invertebrates"
"Ultramarine Flycatcher",2,589.8,391.855,675.55375,272,272,358.0775,313.925,116,403.55375,600,300,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,28.3720243448459,"Ficedula_superciliaris","Ficedula superciliaris",25.92158385,"invertebrates"
"Slaty-blue Flycatcher",2,591.55,432.3475,614.55,372,354,388,219,55.39625,252.8175,600,400,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,29.7602691027946,"Ficedula_tricolor","Ficedula tricolor",17.20161655,"invertebrates"
"Red-breasted Flycatcher",0,272,272,279,259,245,272,13,0,31.9,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Ficedula_parva","Ficedula parva",23.82910712,"invertebrates"
"Taiga Flycatcher",0,312.6,272,378.23,307.4,272,357.15,-0.149999999999977,-71.9225,80.3199999999999,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Ficedula_albicilla","Ficedula albicilla",26.63375572,"invertebrates"
"Little Forktail",2,1160.025,1085.45,1373.38,817.525,691.8225,1065,348.25,62.8225,569.15375,1200,800,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,15.0333780860744,2.16991124039681,0.0260219693770875,0.0135480323086813,12.8634668456776,27.31672828588,"Enicurus_scouleri","Enicurus scouleri",23.97678177,"invertebrates"
"Spotted Forktail",2,1249.5,1118.8,1274.3,947.325,825.4975,1035.43,289.15,150.6875,427.2,1200,900,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,27.8628150489609,"Enicurus_maculatus","Enicurus maculatus",25.41266044,"invertebrates"
"Blue Whistling-Thrush",2,806,720,852.1075,383,379.3975,388,423,339,471.1275,800,400,33.1288506004326,21.9737226821809,0.03330585812865,0.0161188466669687,11.1551279182517,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,27.9716004560074,"Myophonus_caeruleus","Myophonus caeruleus",20.72113387,"invertebrates"
"Thick-billed Flowerpecker",0,272,272,284.675,275.5,272,279,-0.425000000000011,-7,6.54124999999996,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Dicaeum_agile","Dicaeum agile",29.15684093,"fruit"
"Pale-billed Flowerpecker",0,585.225,425.14,602,392.4,329,602,163.325,-85.03875,257.65375,600,400,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,29.7602691027946,"Dicaeum_erythrorhynchos","Dicaeum erythrorhynchos",20.98007246,"fruit"
"Fire-breasted Flowerpecker",2,1601,1389.35,1642.75625,638,602,742.2525,952.05,738.33625,1028,1600,600,26.4195904474947,15.6067514786296,0.0196456148452248,0.0223343614709647,10.8128389688651,16.6673224978614,3.48064442543484,0.0220866208077492,0.0124960789734125,13.1866780724266,22.9389460220599,"Dicaeum_ignipectus","Dicaeum ignipectus",23.28177999,"omnivore"
"Crimson Sunbird",0,326,326,326,321,314.895,330.9,5,-4.89999999999998,11.105,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Aethopyga_siparaja","Aethopyga siparaja",17.45259455,"omnivore"
"Green-tailed Sunbird",2,1576,1384.4625,1942,718.9,520,861.0125,867.575,601.965,1261.82,1600,700,26.4195904474947,15.6067514786296,0.0196456148452248,0.0223343614709647,10.8128389688651,15.7827766254202,2.81868965023961,0.0251712745679281,0.013123553805389,12.9640869751806,23.6009007972551,"Aethopyga_nipalensis","Aethopyga nipalensis",18.29359049,"omnivore"
"Purple Sunbird",0,272,272,272,268,244.345,272,4,0,27.655,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Nectarinia_asiatica","Cinnyris asiaticus",17.7876848,"omnivore"
"European Goldfinch",2,1216.6,1033.70625,1368,861,655.43625,905,366.975,164.585,588.55,1200,900,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,27.8628150489609,"Carduelis_carduelis","Carduelis carduelis",33.3093077,"seeds"
"Fire-fronted Serin",2,1671.5,1562.9,1799,1371.15,1261.4,1434,299.975,165.5275,489.7325,1700,1400,25.7757393715342,15.0939595986269,0.0223864738989487,0.0241291240840639,10.6817797729073,5.33718499673394,-6.55278990614364,0.0558935948982156,0.0474996847036743,11.8899749028776,32.3285292776778,"Serinus_pusillus","Serinus pusillus",29.2253152,"seeds"
"Yellow-breasted Greenfinch",2,777.125,638,878.1,272,272,361.4025,490.3,331.565,603.78,800,300,33.1288506004326,21.9737226821809,0.03330585812865,0.0161188466669687,11.1551279182517,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,26.5833556980587,"Carduelis_spinoides","Chloris spinoides",34.53154145,"seeds"
"Red-headed Bullfinch",0,1390.425,1385.95,1571.14375,1345.6,1259.06,1520.05,46.4000000000001,-129.27375,236.6825,1400,1300,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,5.78517844700782,-6.09761554540528,0.0663275996715154,0.0565749901578103,11.8827939924131,34.9891478450581,"Pyrrhula_erythrocephala","Pyrrhula erythrocephala",16.61744027,"seeds"
"Pink-browed Rosefinch",2,1415,1415,1498,1283.2,1257.85,1344.52375,145.15,71.75,236.90875,1400,1300,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,5.78517844700782,-6.09761554540528,0.0663275996715154,0.0565749901578103,11.8827939924131,34.9891478450581,"Carpodacus_rodochroa","Carpodacus rodochroa",30.43364619,"seeds"
"Great Rosefinch",2,3228,3185.75,3498.63125,3173.4,3166.2,3187.215,55,9.49375,330.38625,3200,3200,15.2319796119697,4.73911542255837,0.0314819104263831,0.0389456442609347,10.4928641894114,-3.73858105886222,-15.0251973035186,0.0611267849257413,0.0511869628254455,11.2866162446564,30.2571769154883,"Carpodacus_rubicilla","Carpodacus rubicilla",30.95954568,"omnivore"
"Dark-breasted Rosefinch",2,1844.3,1661.1,2099.89,1568.9,1391.1,1712.415,271.6,49.8974999999999,569.31,1800,1600,25.0048428093645,14.3575451505017,0.022853791322713,0.0255990846015844,10.6472976588629,7.44244503961611,-4.65066956812856,0.0574917750954054,0.045535121685832,12.0931146077447,29.6555123774931,"Carpodacus_nipalensis","Procarduelis nipalensis",26.10994646,"seeds"
"Plain Mountain-Finch",2,1754,1667,1862,1583.4,1491,1612.00875,176.875,70.49,313.4,1800,1600,25.0048428093645,14.3575451505017,0.022853791322713,0.0255990846015844,10.6472976588629,7.44244503961611,-4.65066956812856,0.0574917750954054,0.045535121685832,12.0931146077447,29.6555123774931,"Leucosticte_nemoricola",NA,28.47331101,"seeds"
"Black-and-yellow Grosbeak",0,1852.25,1619.22,2048.1,1650.75,1559.7,1819.73,189,-99.7400000000001,399.28,1900,1700,24.2758222735141,13.6378678592037,0.0245302345975058,0.0274683253856939,10.6379544143104,6.94363612358067,-5.17668339054661,0.0630589802083708,0.0502189904553621,12.1203195141273,29.4525056640607,"Mycerobas_icterioides","Mycerobas icterioides",27.41389682,"omnivore"
"Spot-winged Grosbeak",1,1413.8,1413.8,1413.8,1542.6,1542.6,1542.6,-128.8,-128.8,-128.8,1400,1500,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,7.58187629368075,-4.57675636186534,0.0699953558139449,0.0558822703995525,12.1586326555461,33.4682886615181,"Mycerobas_melanozanthos","Mycerobas melanozanthos",36.29732182,"omnivore"
"Rock Bunting",2,1375.075,1309,1407.5375,932,709.39,1014.605,449,344.1775,653.75875,1400,900,28.8915322996528,17.5134493072507,0.0172517299945106,0.0109816899559281,11.3780829924021,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,27.2677078223369,"Emberiza_cia","Emberiza cia",20.83590614,"omnivore"
"White-capped Bunting",0,434.7,361.38125,618.12,426.2,382.04125,452.825,15.375,-73.7649999999999,197.26375,400,400,37.5845152127864,26.1657904871943,0.0136710487453596,0.0136089274947692,11.4187247255921,18.7463075293665,5.15725014442519,0.0184769880609363,0.0124636720790396,13.5890573849413,32.4272650683612,"Emberiza_stewarti","Emberiza stewarti",17.30016375,"seeds"
"Olive-backed Pipit",0,272,272,340.39,272,272,272,0,0,68.3899999999998,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Anthus_hodgsoni","Anthus hodgsoni",25.89732612,"invertebrates"
"Paddyfield Pipit",0,245,228.3,267.50625,240.7,210,262,4.55,-21.75,41.96125,200,200,39.5962860407764,28.0504824100396,0.00523398378404405,0.00386065728592441,11.5458036307368,20.4973602970557,6.74524779664209,0.00377980371510232,0.0036244639908215,13.7521125004136,32.8510382441343,"Anthus_rufulus","Anthus rufulus",21.5591577,"invertebrates"
"Upland Pipit",0,1237,1237,1309,871.4,417.5,1243.75,382.1,-6.75,832.05,1200,900,29.4866395262768,19.052396373057,0.0347984080946709,0.0210127020279514,10.4342431532198,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,27.8628150489609,"Anthus_sylvanus","Anthus sylvanus",20.07299122,"invertebrates"
"Russet Sparrow",2,1103.4,1073.74375,1136.0075,1014.575,932,1050,100.1,50,174.1075,1100,1000,30.2814074074074,19.7186851851852,0.0355023162546574,0.0196774185508175,10.5627222222222,13.745191806978,1.05044263148759,0.0354177270966883,0.0164659807924123,12.6947491754904,29.2309647759198,"Passer_rutilans","Passer cinnamomeus",31.53067654,"seeds"
"Eurasian Tree Sparrow",0,683.35,306.19875,905,904.85,566.4,905,-137.025,-588.73125,270.62,700,900,33.9750876189114,22.7355983119948,0.0313743902482196,0.0158341631548663,11.2394893069165,14.3619287662177,1.62382447731592,0.0300012781986552,0.0141672933514139,12.7381042889017,32.3512631415955,"Passer_montanus","Passer montanus",22.83723871,"seeds"
"House Sparrow",0,272,272,272,272,272,272,0,0,0,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Passer_domesticus","Passer domesticus",25.709883,"seeds"
"Baya Weaver",0,272,266.24375,272,262,260.2,272,10,0,11.7025,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Ploceus_philippinus","Ploceus philippinus",19.47737662,"seeds"
"Scaly-breasted Munia",0,272,272,272,272,262.9,272,0,0,9.10000000000002,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Lonchura_punctulata","Lonchura punctulata",21.788624,"seeds"
"Indian Silverbill",0,272,244.75,272,271.5,244.85,272,0,-27.1,24.85,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Lonchura_malabarica","Euodice malabarica",23.19087042,"seeds"
"Red Avadavat",2,267.5,264.52875,271.8125,234.6,208.475,248.93125,33.625,16.49,61.2125,300,200,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.4973602970557,6.74524779664209,0.00377980371510232,0.0036244639908215,13.7521125004136,31.8461878152611,"Amandava_amandava","Amandava amandava",13.5032047,"seeds"
"Rufous-breasted Accentor",0,1273.2,1085,1413.6175,995.525,861,1197.82125,283.525,-0.232500000000042,533.00625,1300,1000,29.6548734226214,18.214364790586,0.0189297806672846,0.0105403264791269,11.4405086320353,13.745191806978,1.05044263148759,0.0354177270966883,0.0164659807924123,12.6947491754904,28.6044307911338,"Prunella_strophiata","Prunella strophiata",16.25903298,"invertebrates"
"Alpine Accentor",2,1847.8,1734.4,2236.5025,1399,1386.165,1558.535,360.6,199.51,833.515,1800,1400,25.0048428093645,14.3575451505017,0.022853791322713,0.0255990846015844,10.6472976588629,5.33718499673394,-6.55278990614364,0.0558935948982156,0.0474996847036743,11.8899749028776,31.5576327155081,"Prunella_collaris","Prunella collaris",27.64230863,"invertebrates"
"Robin Accentor",2,3304.2,3199.30875,3497.21375,2775.975,2719.15,2797,527.275,426.5775,722.64125,3300,2800,14.6274480712166,4.17065611605671,0.0315891136744542,0.0390317608031205,10.4567919551599,-1.10556573322865,-12.6098752508069,0.0658190421223337,0.0560578679462492,11.5043095175783,27.2373233220235,"Prunella_rubeculoides","Prunella rubeculoides",16.39896667,"omnivore"
"Red-wattled Lapwing",2,272,272,272,263.85,262,271.0025,8.14999999999998,0.9975,10,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Vanellus_indicus","Vanellus indicus",43.2386972,"invertebrates"
"Koklass Pheasant",0,1667,1626.4,1877.7775,1708.5,1661,1821.2,-40.1500000000001,-169.7575,175.21125,1700,1700,25.7757393715342,15.0939595986269,0.0223864738989487,0.0241291240840639,10.6817797729073,6.94363612358067,-5.17668339054661,0.0630589802083708,0.0502189904553621,12.1203195141273,30.9524227620808,"Pucrasia_macrolopha","Pucrasia macrolopha",28.8286769,"omnivore"
"Kalij Pheasant",0,752.05,602,784.2675,759.3,650.53125,771,1.875,-159,108.01,800,800,33.1288506004326,21.9737226821809,0.03330585812865,0.0161188466669687,11.1551279182517,15.0333780860744,2.16991124039681,0.0260219693770875,0.0135480323086813,12.8634668456776,30.9589393600358,"Lophura_leucomelanos","Lophura leucomelanos",17.7587268,"omnivore"
"Himalayan Monal",0,1828.35,1638,2138,1748,1687,2103.5,18.85,-362.695,423.5325,1800,1700,25.0048428093645,14.3575451505017,0.022853791322713,0.0255990846015844,10.6472976588629,6.94363612358067,-5.17668339054661,0.0630589802083708,0.0502189904553621,12.1203195141273,30.1815261999111,"Lophophorus_impejanus","Lophophorus impejanus",21.09188816,"omnivore"
"Red Junglefowl",0,272,272,272,279.95,272,307.5075,-7.95000000000002,-35.5075,0,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Gallus_gallus","Gallus gallus",23.21714883,"omnivore"
"Black Francolin",0,621,419.16125,647.71625,690.125,437.59625,978.905,-113.125,-467.3725,182.55,600,700,34.9175192472198,23.660621613915,0.0278416027627093,0.0157774437863449,11.2568976333048,15.7827766254202,2.81868965023961,0.0251712745679281,0.013123553805389,12.9640869751806,32.0988295969802,"Francolinus_francolinus","Francolinus francolinus",24.76331799,"seeds"
"Chukar",0,1788.15,1668,1943,1774.8,1714.06625,2031.1,14.025,-251.315,199.26375,1800,1800,25.0048428093645,14.3575451505017,0.022853791322713,0.0255990846015844,10.6472976588629,6.10598662207358,-5.97294983277592,0.0644514697598433,0.0518815243689447,12.0789364548495,30.9777926421404,"Alectoris_chukar","Alectoris chukar",28.94734505,"seeds"
"Indian Peafowl",2,272,272,272,253.7,245,271.55875,18.3,0.44124999999999,27,300,300,38.5914356119032,27.2289492494639,0.00934415416116112,0.00963930096723773,11.3624863624393,20.2658092246341,6.54549490237388,0.010205420824288,0.00805836920284432,13.7203143222603,32.0459407095293,"Pavo_cristatus","Pavo cristatus",28.71360931,"omnivore"
